"userid","path_type","multi_user_label","single_user","multiple_user","total_events","completed_count","completed_cat","not_completed_count","event_count_cat","device_cat","ipad_event","iphone_event","ipod_event","max_stage_complete","pathways_complete_rank","pathways_reach_rank","pathways_count","alc_count","average_age_int","max_stage","first_week","second_week","third_week","distinct_weeks","distinct_days","avg_weekly_visit","avg_daily_hrs","weekly_visit_cat","max_days_into_trial","avg_days_from_trial","trial_day","max_stage_num","avg_level","avg_cluster","avg_step","pop_event_day","pop_title","pop_category","distinct_titles","title_count_cat","max_row","max_column","avg_row","avg_col","ctp"
7.795746348105291e+18,"alc, pathways","Single-user",1,0,106,81,"very_high",18,"very high","iPad",106,0,0,"E",911,931,98,8,5,"E",1,1,0,2,6,35,3,"very high",10,1,12,5,5,1,7,"Friday   ","Power Practice",,51,"very high",11,3,3,1,0
7.797836384490433e+18,"pathways","Single-user",1,0,126,78,"very_high",38,"very high","iPhone",0,126,0,"C",371,381,126,0,3,"C",1,0,0,1,3,126,0,"very high",3,2,9,3,2,1,6,"Friday   ","What Comes Next?",,17,"med",,,,,1
7.802632531046467e+18,"pathways","Single-user",1,0,129,85,"very_high",35,"very high","iPad",129,0,0,"C",771,771,129,0,4,"C",1,1,1,4,10,32,2,"high",28,18,4,3,4,1,7,"Wednesday","Let's Draw",,69,"very high",,,,,1
7.806329097201032e+18,"pathways","Single-user",1,0,33,27,"med",5,"medium","iPad",33,0,0,"D",541,541,33,0,5,"D",0,1,1,2,3,17,0,"medium",20,17,10,4,4,1,7,"Monday   ","What's That Sound?",,27,"high",,,,,1
7.807911456581297e+18,"pathways","Multiple-user",0,1,29,21,"med",6,"medium","iPhone",0,29,0,"D",431,451,29,0,6,"D",1,0,0,2,2,15,0,"medium",27,4,12,4,3,1,4,"Thursday ","Make the Letters: A,a",,18,"med",,,,,1
7.808150783455248e+18,"alc, pathways","Single-user",1,0,10,1,"low",9,"low","iPad",10,0,0,,,,1,9,7,,1,0,0,1,1,10,0,"medium",0,0,12,,1,,1,"Thursday ","Friendship Fun",,8,"low",4,7,3,3,1
7.812635713309555e+18,"pathways","Single-user",1,0,56,39,"med",11,"high","iPhone",0,56,0,"C",541,551,56,0,4,"C",1,1,1,3,5,28,0,"high",19,4,9,3,3,1,5,"Monday   ","Let's Draw",,30,"high",,,,,1
7.815527212820936e+18,"alc, pathways","Single-user",1,0,119,39,"med",62,"very high","iPhone",0,119,0,"C",311,331,112,7,4,"C",1,1,0,3,12,30,3,"high",26,6,3,3,2,1,6,"Thursday ","Let's Draw",,24,"high",4,8,3,4,0
7.817238920128802e+18,"pathways","Single-user",1,0,2,1,"low",0,"low","iPhone",0,2,0,"E",111,121,2,0,6,"E",0,1,0,1,1,2,0,"low",11,11,12,5,1,1,2,"Tuesday  ","More Letters and Sounds",,2,"low",,,,,1
7.819865396807347e+18,"pathways","Single-user",1,0,7,5,"low",1,"low","iPhone",0,7,0,"A",241,241,7,0,2,"A",1,0,0,1,1,7,0,"low",0,0,4,1,2,1,2,"Wednesday","Letter Hunt",,5,"low",,,,,1
7.826317986624781e+18,"pathways","Single-user",1,0,2,1,"low",0,"low","iPad",2,0,0,"C",111,121,2,0,5,"C",1,0,0,1,1,2,0,"low",6,6,11,3,1,1,2,"Tuesday  ","What Comes Next?",,2,"low",,,,,1
7.833155854871446e+18,"alc, pathways","Single-user",1,0,91,44,"med",36,"high","iPad",91,0,0,"B",351,361,90,1,2,"B",1,1,1,4,13,18,4,"high",28,7,3,2,2,1,5,"Tuesday  ","Make the Letter A",,21,"high",1,2,1,2,1
7.835041720900412e+18,"alc, pathways","Single-user",1,0,24,17,"med",6,"medium","iPhone",0,24,0,"C",221,231,6,18,5,"C",1,0,0,1,2,24,0,"high",1,0,9,3,2,1,2,"Monday   ","Letter Board","GAM",20,"med",6,20,2,6,1
7.835160713175572e+18,"alc, pathways","Single-user",1,0,13,8,"low",5,"low","iPhone",0,13,0,"A",121,121,6,7,2,"A",1,0,0,1,1,13,0,"medium",0,0,13,1,1,1,2,"Friday   ","Letter Hunt",,7,"low",4,5,2,1,0
7.836084867321492e+18,"alc, pathways","Single-user",1,0,29,9,"med",20,"medium","iPad",29,0,0,"A",111,121,5,24,1,"A",1,0,1,3,6,6,3,"low",29,23,8,1,1,1,1,"Tuesday  ","Angelina: Our Favorite Time of Year is Spring","SON",7,"low",2,13,1,1,1
7.836784696860825e+18,"alc, pathways","Single-user",1,0,33,27,"med",4,"medium","iPad",33,0,0,"C",561,561,30,3,5,"C",1,1,0,2,4,11,0,"medium",14,2,14,3,4,1,6,"Sunday   ","Let's Draw",,24,"high",1,1,1,1,1
7.840731883722637e+18,"pathways","Single-user",1,0,15,9,"med",3,"medium","iPhone",0,15,0,"E",271,281,15,0,6,"E",1,1,0,3,4,5,0,"low",24,5,5,5,2,1,4,"Thursday ","What's That Sound?",,11,"med",,,,,1
7.844375539458971e+18,"pathways","Single-user",1,0,24,21,"med",2,"medium","iPhone",0,24,0,"D",331,331,24,0,5,"D",1,0,0,1,2,12,0,"medium",6,4,3,4,2,1,6,"Monday   ","Make the Letters: A,a",,15,"med",,,,,1
7.846416414410054e+18,"pathways","Single-user",1,0,57,46,"med",8,"high","iPhone",0,57,0,"D",711,721,57,0,6,"D",1,1,0,2,3,19,1,"high",9,2,8,4,4,1,5,"Monday   ","What's That Sound?",,27,"high",,,,,1
7.850106781203555e+18,"alc, pathways","Single-user",1,0,83,34,"med",38,"high","iPhone",0,83,0,"A",431,441,69,14,1,"A",1,1,1,4,12,17,6,"medium",27,6,8,1,2,1,2,"Sunday   ","Paint Pots: Colors",,19,"med",15,21,5,4,1
7.851764972674962e+18,"pathways","Single-user",1,0,27,18,"med",6,"medium","iPhone",0,27,0,"B",441,441,27,0,2,"B",1,1,1,4,4,7,0,"low",28,9,7,2,3,1,4,"Saturday ","What Comes Next?",,17,"med",,,,,1
7.852819734703917e+18,"pathways","Single-user",1,0,43,13,"med",26,"high","iPad",43,0,0,"D",241,251,43,0,7,"D",1,0,1,2,5,22,0,"high",18,3,10,4,2,1,2,"Tuesday  ","New Letters and Sounds",,8,"low",,,,,0
7.853742415832238e+18,"alc, pathways","Multiple-user",0,1,173,140,"very_high",31,"very high","iPad",173,0,0,"D",1421,1421,161,12,7,"D",1,1,1,4,12,43,4,"very high",28,10,7,4,6,1,5,"Sunday   ","What's That Sound?",,56,"very high",15,1,3,0,1
7.854180315311498e+18,"pathways","Single-user",1,0,3,2,"low",0,"low","iPhone",0,3,0,"A",121,211,3,0,1,"A",1,0,0,1,1,3,0,"low",0,0,9,1,1,1,1,"Monday   ","Letter Hunt",,2,"low",,,,,0
7.855176038174492e+18,"pathways","Single-user",1,0,72,46,"med",20,"high","iPhone",0,72,0,"C",311,331,72,0,5,"C",1,1,0,3,9,18,3,"high",23,6,6,3,2,1,4,"Monday   ","What Comes Next?",,16,"med",,,,,1
7.860397371133087e+18,"pathways","Single-user",1,0,3,2,"low",1,"low","iPhone",0,3,0,"C",121,121,3,0,1,"C",1,0,0,1,1,3,0,"low",0,0,11,3,1,1,2,"Wednesday","What Comes Next?",,2,"low",,,,,1
7.860665212574421e+18,"pathways","Multiple-user",0,1,4,3,"low",0,"low","iPhone",0,4,0,"C",131,211,4,0,5,"C",1,0,0,1,1,4,0,"low",0,0,10,3,1,1,2,"Tuesday  ","What Comes Next?",,4,"low",,,,,1
7.861804950155764e+18,"alc, pathways","Multiple-user",0,1,25,21,"med",2,"medium","iPhone",0,25,0,"D",281,291,22,3,5,"D",1,0,1,3,4,13,0,"medium",22,11,5,4,2,1,4,"Thursday ","What Comes Next?",,23,"high",1,3,1,2,1
7.864305911814833e+18,"alc, pathways","Single-user",1,0,67,28,"med",35,"high","iPhone",0,67,0,"B",311,321,46,21,3,"B",1,1,1,3,7,22,3,"high",16,3,2,2,2,1,4,"Monday   ","Breathing",,32,"high",11,10,2,3,1
7.868062792690677e+18,"alc, pathways","Single-user",1,0,79,56,"high",21,"high","iPhone",0,79,0,"D",681,691,59,20,5,"D",1,1,0,2,5,26,0,"high",11,3,13,4,4,1,5,"Saturday ","New Letters and Sounds",,45,"very high",8,13,5,6,1
7.872934812353548e+18,"pathways","Multiple-user",0,1,13,9,"med",4,"low","iPhone",0,13,0,"A",331,331,13,0,,"A",1,0,0,1,1,13,0,"medium",0,0,11,1,2,1,3,"Wednesday","Letter Hunt",,7,"low",,,,,1
7.87665223609247e+18,"pathways","Multiple-user",0,1,38,26,"med",10,"high","iPhone",0,38,0,"C",251,261,38,0,4,"C",0,1,1,2,2,19,0,"high",17,14,8,3,2,1,3,"Thursday ","What Comes Next?",,8,"low",,,,,1
7.876877176115889e+18,"alc, pathways","Single-user",1,0,243,195,"very_high",44,"very high","iPad",243,0,0,"C",1031,1031,187,56,3,"C",1,0,1,3,14,61,7,"very high",31,17,1,3,5,1,7,"Wednesday","Let's Draw",,144,"very high",9,10,3,3,1
7.880926145131527e+18,"alc, pathways","Single-user",1,0,166,109,"very_high",42,"very high","iPhone",0,166,0,"D",1201,1211,146,20,5,"D",1,1,1,3,14,42,2,"very high",15,5,14,4,7,1,5,"Sunday   ","Sounds Abound",,55,"very high",8,11,2,4,1
7.881113808897657e+18,"alc, pathways","Multiple-user",0,1,127,92,"very_high",27,"very high","iPad",127,0,0,"C",571,571,115,12,,"C",1,1,1,4,15,32,0,"high",26,14,9,3,3,1,7,"Tuesday  ","What Comes Next?",,51,"very high",9,18,2,6,1
7.884241575546873e+18,"alc, pathways","Single-user",1,0,72,60,"high",12,"high","iPad",72,0,0,,,,1,71,5,,1,0,0,2,4,24,3,"high",26,10,11,,1,,1,"Wednesday","Silly Summer Jokes","RAS",47,"very high",4,37,1,10,1
7.890960747002989e+18,"pathways","Single-user",1,0,36,33,"med",3,"medium","iPad",36,0,0,"C",511,511,36,0,4,"C",1,0,0,1,1,36,3,"very high",0,0,7,3,3,1,6,"Saturday ","Make the Letters: A,a",,26,"high",,,,,1
7.891457854996931e+18,"pathways","Single-user",1,0,53,40,"med",9,"high","iPad",53,0,0,"D",611,621,53,0,6,"D",1,1,0,2,4,27,5,"high",14,1,10,4,4,1,5,"Tuesday  ","New Letters and Sounds",,23,"high",,,,,1
7.893447946130481e+18,"pathways","Single-user",1,0,7,5,"low",1,"low","iPad",7,0,0,"A",241,251,7,0,2,"A",1,0,0,1,2,7,0,"low",1,0,12,1,2,1,3,"Thursday ","Letter Hunt",,5,"low",,,,,1
7.894397900489504e+18,"pathways","Single-user",1,0,17,13,"med",1,"medium","iPhone",0,17,0,"D",311,311,17,0,5,"D",1,1,0,3,5,6,0,"low",31,4,2,4,2,1,6,"Friday   ","Dinosaur Adventure",,13,"med",,,,,1
7.896495197594531e+18,"alc, pathways","Multiple-user",0,1,55,48,"med",6,"high","iPhone",0,55,0,"C",631,641,53,2,5,"C",1,1,0,2,5,18,0,"high",14,7,9,3,4,1,6,"Sunday   ","Let's Draw",,38,"high",19,3,19,2,1
7.89657644811085e+18,"alc","Single-user",1,0,4,1,"low",3,"low","iPad",4,0,0,,,,0,4,3,,1,0,0,1,1,4,0,"low",0,0,8,,,,,"Sunday   ","Letter Hunt","GAM",4,"low",13,0,6,0,0
7.897642977735607e+18,"alc, pathways","Single-user",1,0,175,130,"very_high",42,"very high","iPad",175,0,0,"D",891,891,123,52,5,"D",1,1,1,3,11,58,1,"very high",18,10,2,4,5,1,7,"Friday   ","Find Letters and Sounds",,101,"very high",4,12,2,3,1
7.901249427014793e+18,"pathways","Single-user",1,0,29,21,"med",7,"medium","iPad",29,0,0,"E",642,642,29,0,,"E",1,0,1,2,3,10,0,"medium",20,10,4,5,5,2,9,"Sunday   ","Power Practice",,23,"high",,,,,1
7.904327733826288e+18,"pathways","Multiple-user",0,1,199,154,"very_high",41,"very high","iPad",199,0,0,"A",793,793,199,0,,"A",1,1,0,2,6,66,1,"very high",14,4,10,1,4,2,5,"Tuesday  ","Letter Hunt",,121,"very high",,,,,0
7.907022081575623e+18,"alc","Single-user",1,0,3,3,"low",0,"low","iPhone",0,3,0,,,,0,3,5,,1,0,0,1,1,3,0,"low",0,0,2,,,,,"Monday   ","Let's Roll",,3,"low",4,2,3,1,1
7.90825465367263e+18,"alc, pathways","Single-user",1,0,38,20,"med",17,"high","iPad",38,0,0,"C",231,241,34,4,3,"C",1,0,0,2,3,19,0,"high",25,3,11,3,2,1,3,"Wednesday","Meet the Letter A",,11,"med",3,2,2,2,1
7.908548966658277e+18,"pathways","Single-user",1,0,8,3,"low",5,"low","iPad",8,0,0,"E",111,121,8,0,6,"E",1,0,0,1,1,4,1,"low",0,0,8,5,1,1,1,"Sunday   ","Letters and Sounds",,2,"low",,,,,1
7.918758719477222e+18,"alc, pathways","Multiple-user",0,1,156,112,"very_high",37,"very high","iPhone",0,156,0,"D",711,721,130,26,5,"D",1,1,0,3,9,39,1,"very high",31,9,5,4,4,1,6,"Thursday ","Let's Draw",,107,"very high",11,25,3,5,1
7.919701344656689e+18,"alc, pathways","Single-user",1,0,61,44,"med",17,"high","iPhone",0,61,0,"E",421,421,30,31,7,"E",1,1,0,2,3,31,3,"high",9,2,12,5,3,1,6,"Thursday ","Power Practice",,51,"very high",7,16,3,4,0
7.920199895313971e+18,"pathways","Multiple-user",0,1,19,14,"med",3,"medium","iPhone",0,19,0,"C",221,221,19,0,2,"C",1,1,0,2,4,10,0,"medium",11,2,10,3,2,1,2,"Tuesday  ","Teamwork!",,5,"low",,,,,1
7.926098512017072e+18,"alc, pathways","Single-user",1,0,19,13,"med",4,"medium","iPhone",0,19,0,"C",251,271,14,5,3,"C",1,0,0,1,2,19,0,"high",1,0,10,3,2,1,4,"Tuesday  ","Memory Game: Zoo",,11,"med",0,4,0,1,0
7.929318142831768e+18,"pathways","Single-user",1,0,12,11,"med",1,"low","iPhone",0,12,0,"C",291,291,12,0,4,"C",1,0,0,1,1,12,0,"medium",0,0,6,3,2,1,4,"Friday   ","What Comes Next?",,11,"med",,,,,0
7.938098816222589e+18,"pathways","Single-user",1,0,12,11,"med",1,"low","iPad",12,0,0,"D",291,291,12,0,5,"D",1,0,0,1,1,12,0,"medium",0,0,4,4,2,1,4,"Wednesday","George Washington Carver",,12,"med",,,,,1
7.939470008750919e+18,"pathways","Single-user",1,0,129,99,"very_high",22,"very high","iPhone",0,129,0,"C",991,991,129,0,5,"C",1,0,0,1,5,65,6,"very high",7,3,11,3,5,1,5,"Wednesday","Let's Draw",,65,"very high",,,,,0
7.948136654906736e+18,"alc, pathways","Single-user",1,0,269,199,"very_high",61,"very high","iPhone",0,269,0,"C",981,991,158,111,6,"C",1,1,1,4,12,67,0,"very high",24,10,12,3,4,1,5,"Sunday   ","Let's Draw",,132,"very high",11,25,1,6,1
7.948842868645104e+18,"alc, pathways","Single-user",1,0,121,86,"very_high",24,"very high","iPad",121,0,0,"C",461,481,93,28,3,"C",1,1,1,3,7,30,10,"high",17,3,7,3,3,1,5,"Saturday ","Let's Draw",,39,"high",18,5,8,1,0
7.951266972970968e+18,"pathways","Single-user",1,0,9,8,"low",1,"low","iPad",9,0,0,"C",251,261,9,0,3,"C",1,0,0,1,1,9,0,"medium",0,0,11,3,2,1,3,"Wednesday","What Comes Next?",,8,"low",,,,,0
7.954170830879769e+18,"alc, pathways","Single-user",1,0,144,104,"very_high",29,"very high","iPhone",0,144,0,"D",1341,1361,139,5,5,"D",1,0,1,2,8,48,0,"very high",18,3,13,4,7,1,5,"Saturday ","Power Practice",,44,,4,11,3,7,1
7.963576395191973e+18,"pathways","Multiple-user",0,1,24,19,"med",4,"medium","iPhone",0,24,0,"D",371,381,24,0,5,"D",0,0,0,1,1,24,0,"high",25,25,5,4,2,1,5,"Monday   ","Make the Letters: A,a",,19,"med",,,,,1
7.963797615560436e+18,"pathways","Single-user",1,0,12,6,"low",6,"low","iPad",12,0,0,"D",241,241,12,0,4,"D",1,0,0,1,2,12,0,"medium",5,5,8,4,1,1,2,"Saturday ","New Letters and Sounds",,7,"low",,,,,0
7.964775700017313e+18,"pathways","Single-user",1,0,15,10,"med",3,"medium","iPhone",0,15,0,"D",281,291,15,0,4,"D",1,0,0,1,2,8,0,"low",4,1,5,4,2,1,5,"Thursday ","Frilled Lizards",,13,"med",,,,,0
7.968097751831953e+18,"alc, pathways","Multiple-user",0,1,187,110,"very_high",73,"very high","iPhone",0,187,0,"B",691,691,180,7,3,"B",1,0,1,2,8,62,7,"very high",18,8,7,2,3,1,5,"Wednesday","Sid the Science Kid: Hello, Doggie",,69,"very high",7,2,4,1,1
7.969335819849095e+18,"pathways","Multiple-user",0,1,24,15,"med",8,"medium","iPad",24,0,0,"E",251,261,24,0,1,"E",1,1,0,2,3,12,0,"medium",10,2,10,5,2,1,3,"Tuesday  ","Let's Draw",,13,"med",,,,,1
7.971876185710368e+18,"pathways","Single-user",1,0,82,50,"med",30,"high","iPhone",0,82,0,"A",711,721,82,0,3,"A",1,0,0,2,5,27,0,"high",31,9,2,1,4,1,5,"Monday   ","Letter Hunt",,39,"high",,,,,1
7.975535982359795e+18,"alc, pathways","Single-user",1,0,60,25,"med",26,"high","iPhone",0,60,0,"B",261,271,48,12,2,"B",1,1,0,3,10,20,2,"high",26,5,3,2,2,1,3,"Tuesday  ","Paint Pots: Colors",,20,"med",3,3,2,1,1
7.976470354279453e+18,"pathways","Single-user",1,0,19,8,"low",10,"medium","iPhone",0,19,0,"B",241,251,19,0,2,"B",1,0,0,1,1,19,0,"high",0,0,9,2,2,1,2,"Monday   ","Letter Hunt",,6,"low",,,,,0
7.980109040794016e+18,"pathways","Single-user",1,0,15,14,"med",1,"medium","iPhone",0,15,0,"C",321,321,15,0,1,"C",1,0,0,1,1,15,0,"medium",0,0,14,3,2,1,6,"Saturday ","What Comes Next?",,13,"med",,,,,0
7.990553484237233e+18,"alc, pathways","Single-user",1,0,71,44,"med",25,"high","iPhone",0,71,0,"D",551,561,59,12,6,"D",1,1,0,2,6,24,1,"high",13,3,12,4,4,1,4,"Thursday ","Make the Letters: A,a",,33,"high",15,18,5,5,1
7.99362717814271e+18,"pathways","Single-user",1,0,10,8,"low",2,"low","iPhone",0,10,0,"B",271,271,10,0,4,"B",1,0,0,1,1,10,0,"medium",0,0,6,2,2,1,4,"Friday   ","Letter Hunt",,8,"low",,,,,1
7.993845458226751e+18,"pathways","Single-user",1,0,119,94,"very_high",21,"very high","iPad",119,0,0,"D",1211,1211,119,0,6,"D",1,0,0,1,3,60,1,"very high",6,1,13,4,7,1,5,"Friday   ","What's That Sound?",,40,"high",,,,,0
8.000886244445774e+18,"alc, pathways","Multiple-user",0,1,414,274,"very_high",137,"very high","iPad",414,0,0,"D",451,461,75,339,,"D",1,1,1,4,18,83,6,"very high",31,15,1,4,2,1,4,"Friday   ","Friendship Fun","GAM",180,"very high",27,23,8,3,1
8.001714787841175e+18,"alc, pathways","Multiple-user",0,1,42,22,"med",20,"high","iPad",42,0,0,"D",261,261,6,36,6,"D",1,0,0,2,3,14,5,"medium",27,2,1,4,2,1,4,"Sunday   ","The Crab with the Magic Eyes: Part 1","RAS",27,"high",27,20,13,4,1
8.005523429867096e+18,"pathways","Single-user",1,0,7,6,"low",0,"low","iPad",7,0,0,"C",231,241,7,0,3,"C",1,0,0,1,1,7,0,"low",0,0,1,3,2,1,2,"Sunday   ","Memory Game: Friends",,7,"low",,,,,1
8.006165509301302e+18,"alc, pathways","Single-user",1,0,33,21,"med",12,"medium","iPhone",0,33,0,"C",231,231,10,23,5,"C",1,1,0,2,3,17,0,"medium",9,2,3,3,1,1,2,"Wednesday","Pete's a Pizza","RAS",17,"med",5,66,1,5,0
8.008528602014227e+18,"pathways","Single-user",1,0,3,3,"low",0,"low","iPhone",0,3,0,"E",131,131,3,0,7,"E",1,0,0,1,1,3,0,"low",0,0,11,5,1,1,2,"Wednesday","Letters and Sounds",,3,"low",,,,,0
8.010603900904507e+18,"alc, pathways","Multiple-user",0,1,26,17,"med",8,"medium","iPhone",0,26,0,"B",281,311,21,5,4,"B",1,1,0,2,3,13,2,"medium",8,4,13,2,2,1,4,"Friday   ","Letter Hunt",,12,"med",5,10,4,2,0
8.010680320876263e+18,"pathways","Single-user",1,0,96,78,"very_high",12,"very high","iPad",96,0,0,"C",731,731,96,0,4,"C",1,0,0,1,3,96,14,"very high",2,1,12,3,3,1,5,"Saturday ","What Comes Next?",,43,"high",,,,,1
8.012797119030969e+18,"alc, pathways","Multiple-user",0,1,133,82,"very_high",42,"very high","iPad",133,0,0,"B",641,651,82,51,4,"B",1,1,0,2,6,44,9,"very high",12,1,5,2,4,1,5,"Friday   ","Listening Time",,72,"very high",4,25,2,10,0
8.021552369976685e+18,"alc, pathways","Single-user",1,0,74,45,"med",25,"high","iPhone",0,74,0,"C",371,381,70,4,3,"C",1,0,1,3,5,25,0,"high",25,13,7,3,2,1,5,"Saturday ","What Comes Next?",,19,"med",3,1,2,1,0
8.022246572075616e+18,"alc, pathways","Multiple-user",0,1,31,25,"med",6,"medium","iPad",31,0,0,"D",311,321,17,14,4,"D",1,0,0,1,1,31,0,"high",0,0,14,4,2,1,3,"Saturday ","Make the Letters: A,a",,26,"high",2,18,1,7,0
8.022973100114099e+18,"alc, pathways","Single-user",1,0,32,22,"med",7,"medium","iPhone",0,32,0,"E",381,381,29,3,8,"E",1,0,1,3,4,11,1,"medium",27,8,1,5,2,1,5,"Sunday   ","Let's Draw",,26,"high",1,1,0,1,1
8.02714345340386e+18,"pathways","Single-user",1,0,127,108,"very_high",14,"very high","iPad",127,0,0,"E",1021,1021,127,0,5,"E",1,1,1,3,8,25,1,"high",21,11,8,5,4,1,6,"Sunday   ","Let's Draw",,47,"very high",,,,,1
8.031058340057977e+18,"pathways","Multiple-user",0,1,17,13,"med",2,"medium","iPad",17,0,0,"D",331,341,17,0,,"D",1,0,0,1,2,17,9,"medium",2,2,8,4,2,1,3,"Tuesday  ","Make the Letters: A,a",,12,"med",,,,,1
8.034543351151175e+18,"pathways","Multiple-user",0,1,22,16,"med",4,"medium","iPhone",0,22,0,"D",291,301,22,0,5,"D",1,0,0,1,2,22,0,"high",5,1,10,4,2,1,4,"Wednesday","New Letters and Sounds",,15,"med",,,,,1
8.035720255455778e+18,"alc, pathways","Single-user",1,0,26,21,"med",4,"medium","iPhone",0,26,0,"D",351,411,22,4,6,"D",1,1,0,2,3,13,0,"medium",12,1,2,4,2,1,5,"Monday   ","Make the Letters: A,a",,22,"high",10,4,4,2,1
8.042444993992323e+18,"pathways","Single-user",1,0,9,4,"low",3,"low","iPhone",0,9,0,"B",221,251,9,0,4,"B",1,0,0,1,1,9,0,"medium",0,0,4,2,2,1,2,"Wednesday","Letter Hunt",,6,"low",,,,,1
8.045841789245755e+18,"alc, pathways","Single-user",1,0,14,9,"med",5,"medium","iPhone",0,14,0,"A",221,221,4,10,0,"A",1,0,0,1,2,14,0,"medium",3,1,4,1,2,1,2,"Wednesday","Goldilocks",,9,"low",13,5,3,3,1
8.066231802992326e+18,"pathways","Single-user",1,0,10,8,"low",1,"low","iPhone",0,10,0,"B",271,281,10,0,2,"B",1,0,0,1,1,10,0,"medium",0,0,4,2,2,1,4,"Wednesday","Letter Hunt",,9,"low",,,,,0
8.06732588334777e+18,"pathways","Single-user",1,0,32,23,"med",6,"medium","iPhone",0,32,0,"D",331,341,32,0,5,"D",1,1,1,3,4,11,0,"medium",19,4,2,4,2,1,5,"Monday   ","Make the Letters: A,a",,17,"med",,,,,1
8.070359451732249e+18,"alc, pathways","Multiple-user",0,1,239,101,"very_high",137,"very high","iPhone",0,239,0,"C",331,351,146,93,2,"C",1,1,1,4,9,60,6,"very high",23,12,2,3,2,1,6,"Wednesday","What Comes Next?",,63,"very high",17,10,4,2,1
8.072028691081413e+18,"pathways","Single-user",1,0,4,2,"low",0,"low","iPhone",0,4,0,"A",121,211,4,0,1,"A",1,1,0,3,3,1,0,"low",28,9,4,1,2,1,1,"Wednesday","Letter Hunt",,3,"low",,,,,1
8.07880093629976e+18,"pathways","Multiple-user",0,1,93,48,"med",39,"very high","iPhone",0,93,0,"D",641,641,93,0,,"D",1,1,1,3,9,23,2,"high",18,6,5,4,4,1,7,"Thursday ","Make the Letters: T,t",,41,"high",,,,,0
8.080315585053877e+18,"pathways","Single-user",1,0,32,26,"med",5,"medium","iPhone",0,32,0,"D",491,501,32,0,4,"D",1,0,0,1,1,32,0,"high",0,0,11,4,3,1,5,"Wednesday","What's That Sound?",,21,"high",,,,,1
8.080883022306363e+18,"pathways","Multiple-user",0,1,9,6,"low",1,"low","iPhone",0,9,0,"D",211,221,9,0,5,"D",0,1,0,1,2,5,0,"low",10,9,6,4,1,1,2,"Saturday ","Letter Hunt",,8,"low",,,,,1
8.08299305584729e+18,"alc, pathways","Single-user",1,0,184,109,"very_high",64,"very high","iPhone",0,184,0,"C",921,921,178,6,5,"C",1,1,1,3,15,46,2,"very high",21,9,3,3,5,1,8,"Tuesday  ","Let's Draw",,96,"very high",4,12,2,7,1
8.088597441446419e+18,"alc, pathways","Multiple-user",0,1,91,68,"very_high",20,"high","iPhone",0,91,0,"C",531,531,81,10,,"C",1,1,1,4,7,23,0,"high",26,7,9,3,3,1,6,"Saturday ","Bug Adventure",,37,"high",8,6,4,2,0
8.089673133353543e+18,"alc, pathways","Multiple-user",0,1,71,63,"very_high",7,"high","iPhone",0,71,0,"D",431,431,28,43,,"D",1,0,0,1,2,71,1,"very high",1,0,5,4,2,1,6,"Thursday ","Jenny Jenkins","SON",42,"high",8,12,6,7,0
8.090643659791998e+18,"alc, pathways","Multiple-user",0,1,81,58,"high",18,"high","iPhone",0,81,0,"D",601,611,73,8,5,"D",1,1,1,3,4,27,6,"high",19,6,13,4,3,1,5,"Friday   ","Let's Draw",,41,"high",2,3,1,2,1
8.091331494670942e+18,"alc, pathways","Multiple-user",0,1,61,50,"med",9,"high","iPad",61,0,0,"D",701,711,46,15,7,"D",1,1,0,2,3,31,4,"high",9,2,10,4,4,1,5,"Tuesday  ","What's That Sound?",,38,"high",2,5,1,2,1
8.092017274970129e+18,"pathways","Single-user",1,0,16,13,"med",2,"medium","iPhone",0,16,0,"C",311,321,16,0,7,"C",1,0,0,1,1,16,0,"medium",0,0,10,3,2,1,6,"Tuesday  ","Make the Letters: A,a",,13,"med",,,,,1
8.09220849960664e+18,"alc, pathways","Single-user",1,0,5,0,"low",3,"low","iPhone",0,5,0,,,,4,1,1,,0,0,0,1,2,3,0,"low",30,28,2,,1,,1,"Saturday ","Letters and Sounds",,2,"low",-9.223372036854776e+18,3,,3,1
8.093169443659196e+18,"alc, pathways","Multiple-user",0,1,137,48,"med",84,"very high","iPhone",0,137,0,"E",321,321,132,5,3,"E",1,1,0,3,9,34,3,"very high",22,4,2,5,2,1,2,"Monday   ","All About Dancers",,31,"high",11,7,3,2,1
8.094041144959343e+18,"alc, pathways","Single-user",1,0,43,35,"med",7,"high","iPad",43,0,0,"E",211,221,6,37,6,"E",1,1,1,3,6,14,2,"medium",16,5,10,5,2,1,2,"Thursday ","If You're Happy And You Know It","SON",36,"high",5,13,2,4,1
8.094171494376848e+18,"pathways","Single-user",1,0,62,47,"med",10,"high","iPod",0,0,62,"C",641,641,62,0,5,"C",1,1,0,2,5,21,3,"high",10,2,8,3,3,1,6,"Monday   ","What Comes Next?",,37,"high",,,,,1
8.096546200687541e+18,"alc, pathways","Single-user",1,0,9,7,"low",2,"low","iPhone",0,9,0,"B",221,231,5,4,1,"B",1,0,0,1,1,9,0,"medium",0,0,5,2,2,1,2,"Thursday ","Letter Hunt",,5,"low",7,0,6,0,0
